date,close,volume,open,high,low
2017-11-27,316.81,4537779.0000,313.25,317.34,309.51
2017-11-28,317.55,4941703.0000,316.36,320.0,313.92
2017-11-29,307.54,8757463.0000,317.3,318.0,301.23
2017-11-30,308.85,4345434.0000,308.56,310.7,304.54
2017-12-01,306.53,4286082.0000,305.44,310.32,305.05
2017-12-04,305.2,5834227.0000,306.5,308.265,300.61
2017-12-05,303.7,4643708.0000,302.0,308.0,301.0
2017-12-06,313.26,7184477.0000,300.1,313.39,300.0
2017-12-07,311.24,4779590.0000,312.0,318.6341,311.05
2017-12-08,315.13,3466088.0000,314.6,316.98,311.26
2017-12-11,328.91,7926090.0000,314.63,329.01,313.75
2017-12-12,341.03,8715570.0000,330.45,341.44,330.03
2017-12-13,339.03,6217701.0000,340.93,344.22,336.5
2017-12-14,337.89,5792024.0000,341.01,347.44,336.9
2017-12-15,343.45,6921246.0000,342.04,343.9,335.76
2017-12-18,338.87,5466546.0000,344.9,346.73,337.58
2017-12-19,331.1,6820868.0000,340.26,341.4925,330.3
2017-12-20,328.98,5907378.0000,332.69,333.1,325.04
2017-12-21,331.66,4369994.0000,329.59,333.74,327.21
2017-12-22,325.2,4207602.0000,329.51,330.9214,324.82
2017-12-26,317.29,4368699.0000,323.83,323.94,316.58
2017-12-27,311.64,4705084.0000,316.0,317.68,310.75
2017-12-28,315.36,4306746.0000,311.75,315.82,309.54
2017-12-29,311.35,3769504.0000,316.18,316.41,310.0
2018-01-02,320.53,4345615.0000,312.0,322.1099,311.0
2018-01-03,317.25,4438520.0000,321.0,325.25,315.55
2018-01-04,314.62,9944593.0000,312.87,318.55,305.68
2018-01-05,316.58,4588728.0000,316.62,317.24,312.0
2018-01-08,336.41,9832610.0000,316.0,337.0199,315.5
2018-01-09,333.69,7134525.0000,335.16,338.8,327.405
2018-01-10,334.8,4303053.0000,332.2,337.0,330.0
2018-01-11,337.95,6640863.0000,335.24,344.8099,333.26
2018-01-12,336.22,4822509.0000,338.63,340.41,333.67
2018-01-16,340.06,6429234.0000,337.54,345.0,334.8
2018-01-17,347.16,7092554.0000,340.47,349.0,339.75
2018-01-18,344.57,5679629.0000,345.67,352.3,343.74
2018-01-19,350.02,4871181.0000,345.0,350.5899,342.6
2018-01-22,351.56,6199777.0000,349.4,357.83,349.2
2018-01-23,352.79,5447622.0000,360.0,360.5,351.0
2018-01-24,345.89,5277386.0000,354.58,354.75,343.52
2018-01-25,337.64,6725208.0000,348.27,349.2,336.4
2018-01-26,342.85,4535457.0000,341.5,344.0,335.71
2018-01-29,349.53,4738208.0000,339.85,350.85,338.28
2018-01-30,345.82,4710684.0000,345.14,348.27,342.17
2018-01-31,354.31,6199373.0000,347.51,356.19,345.19
2018-02-01,349.25,4187440.0000,351.0,359.66,348.63
2018-02-02,343.75,3696157.0000,348.44,351.95,340.51
2018-02-05,333.13,4441166.0000,337.97,344.47,333.0
2018-02-06,333.97,5080032.0000,325.21,336.22,323.5
2018-02-07,345.0,6729682.0000,338.99,346.0,335.66
2018-02-08,315.23,10296420.0000,343.31,348.62,314.6
2018-02-09,310.42,12924430.0000,319.93,320.9845,294.76
2018-02-12,315.73,6224479.0000,316.13,318.08,306.25
2018-02-13,323.66,4554631.0000,315.02,324.19,312.5105
2018-02-14,322.31,3948077.0000,320.84,326.17,318.52
2018-02-15,334.065,5909823.0000,324.5,334.12,322.4
2018-02-16,335.49,5640184.0000,332.5,343.12,331.64
2018-02-20,334.77,4005962.0000,334.47,340.84,331.5
2018-02-21,333.3,3207250.0000,336.03,339.6929,333.17
2018-02-22,346.17,6961880.0000,335.53,347.44,334.7501
2018-02-23,352.05,5814177.0000,347.83,354.99,347.1
2018-02-26,357.42,4334500.0000,353.5,359.0,352.355
2018-02-27,350.99,4785022.0000,356.25,359.99,350.01
2018-02-28,343.06,6066044.0000,352.57,355.24,342.22
2018-03-01,330.93,6872552.0000,345.01,348.67,330.07
2018-03-02,335.12,5088789.0000,326.98,335.22,322.97
2018-03-05,333.35,3820702.0000,332.39,337.75,329.2929
2018-03-06,328.2,4236483.0000,333.75,336.37,327.03
2018-03-07,332.3,5001940.0000,325.44,332.5,321.74
2018-03-08,329.1,3514367.0000,332.86,333.3,326.274
2018-03-09,327.17,5502779.0000,324.1,328.49,322.37
2018-03-12,345.51,8252919.0000,328.61,347.21,326.5
2018-03-13,341.84,5960636.0000,344.92,345.12,336.2635
2018-03-14,326.63,7952152.0000,336.76,339.81,323.93
2018-03-15,325.6,6554568.0000,329.38,332.85,321.1
2018-03-16,321.35,6113365.0000,325.96,327.4,319.07
2018-03-19,313.56,7467890.0000,316.5,320.75,309.67
2018-03-20,310.55,4761031.0000,314.87,316.25,308.76
2018-03-21,316.53,5954247.0000,310.25,322.44,310.19
2018-03-22,309.1,4924928.0000,313.89,318.82,308.18
2018-03-23,301.54,6639960.0000,311.25,311.61,300.45
2018-03-26,304.18,8364937.0000,307.34,307.59,291.36
2018-03-27,279.18,13787060.0000,304.0,304.27,277.18
2018-03-28,257.78,20962280.0000,264.58,268.68,252.1
2018-03-29,266.13,15014440.0000,256.49,270.9599,248.21
2018-04-02,252.48,16093290.0000,256.26,260.3318,244.5901
2018-04-03,267.53,18829650.0000,269.82,273.35,254.49
2018-04-04,286.94,19880180.0000,252.78,288.37,252.0
2018-04-05,305.72,19025860.0000,289.34,306.26,288.2
2018-04-06,299.3,13516530.0000,301.0,309.28,295.5
2018-04-09,289.66,10241410.0000,300.37,309.5,289.21
2018-04-10,304.7,11017010.0000,298.97,307.1,293.68
2018-04-11,300.93,7470204.0000,300.74,308.98,299.66
2018-04-12,294.08,7595525.0000,302.32,303.95,293.68
2018-04-13,300.34,7319225.0000,303.6,303.9499,295.98
2018-04-16,291.21,6289497.0000,299.0,299.66,289.01
2018-04-17,287.69,6931152.0000,288.87,292.17,282.51
2018-04-18,293.35,6531563.0000,291.08,300.24,288.16
2018-04-19,300.08,6083800.0000,291.08,301.01,288.55
2018-04-20,290.24,5622630.0000,295.17,299.98,289.75
2018-04-23,283.37,4880743.0000,291.29,291.62,282.33
2018-04-24,283.46,5678242.0000,285.0,287.09,278.46
2018-04-25,280.69,4000421.0000,283.5,285.16,277.25
2018-04-26,285.48,4348108.0000,278.75,285.79,276.5
2018-04-27,294.075,4346854.0000,285.37,294.47,283.83
2018-04-30,293.9,4224068.0000,293.61,298.73,292.5
2018-05-01,299.92,4614946.0000,293.51,300.82,293.22
2018-05-02,301.15,8346176.0000,298.57,306.85,297.7844
2018-05-03,284.45,17339090.0000,278.79,288.04,275.23
2018-05-04,294.09,8565506.0000,283.0,296.86,279.52
2018-05-07,302.77,8673090.0000,297.5,305.9588,295.17
2018-05-08,301.97,5927447.0000,300.795,307.75,299.0
2018-05-09,306.85,5712255.0000,300.41,307.01,300.05
2018-05-10,305.02,5642771.0000,307.4997,312.99,304.1119
2018-05-11,301.06,4665321.0000,307.7,308.88,299.08
2018-05-14,291.97,7265501.0000,303.32,304.94,291.62
2018-05-15,284.18,9509753.0000,285.01,286.96,280.5
2018-05-16,286.48,5669644.0000,283.83,288.81,281.56
2018-05-17,284.54,4418258.0000,285.9,289.1873,283.97
2018-05-18,276.82,7243699.0000,284.65,284.65,274.0
2018-05-21,284.49,9167844.0000,281.33,291.49,281.3
2018-05-22,275.01,8938501.0000,287.762,288.0,273.422
2018-05-23,279.07,5972237.0000,277.76,279.9099,274.0
2018-05-24,277.85,4170789.0000,278.4,281.11,274.89
2018-05-25,278.85,3872621.0000,277.625,279.64,275.61
2018-05-29,283.76,5657153.0000,278.51,286.5,276.15
2018-05-30,291.72,7473590.0000,283.29,295.005,281.6
2018-05-31,284.73,5912825.0000,287.21,290.37,282.93
2018-06-01,291.82,5417984.0000,285.86,291.95,283.839
2018-06-04,296.74,4793787.0000,294.34,299.0,293.548
2018-06-05,291.13,5877873.0000,297.7,297.8,286.74
2018-06-06,319.5,18742400.0000,300.5,322.17,297.48
2018-06-07,316.09,14336110.0000,316.15,330.0,313.58
2018-06-08,317.66,8192175.0000,319.0,324.48,317.15
2018-06-11,332.1,13166050.0000,322.51,334.66,322.5
2018-06-12,342.77,22256430.0000,344.7,354.97,338.0
2018-06-13,344.78,9401467.0000,346.706,347.2,339.8
2018-06-14,357.72,10961150.0000,347.63,358.75,346.6
2018-06-15,358.17,10827560.0000,353.84,364.67,351.25
2018-06-18,370.83,12025450.0000,355.4,373.73,354.5
2018-06-19,352.55,12734840.0000,365.16,370.0,346.25
2018-06-20,362.22,8370268.0000,358.04,364.38,352.0
2018-06-21,347.51,7949846.0000,362.0,366.2139,346.27
2018-06-22,333.63,10253770.0000,351.54,352.25,332.0
2018-06-25,333.01,6925089.0000,330.12,338.47,327.5
2018-06-26,342.0,7434749.0000,336.054,343.55,325.799
2018-06-27,344.5,8313817.0000,345.0,350.79,339.5
2018-06-28,349.93,8388172.0000,348.66,357.02,346.11
2018-06-29,342.95,6475903.0000,353.33,353.86,342.41
2018-07-02,335.07,18732710.0000,360.07,364.78,329.85
2018-07-03,310.86,12282640.0000,331.75,332.49,309.69
2018-07-05,309.16,17457570.0000,313.76,314.39,296.22
2018-07-06,308.9,8860198.0000,304.955,312.07,302.0
2018-07-09,318.51,7579541.0000,311.99,318.52,308.0
2018-07-10,322.47,9437557.0000,324.56,327.6771,319.2
2018-07-11,318.96,4878595.0000,315.8,321.94,315.07
2018-07-12,316.71,5711851.0000,321.43,323.23,312.77
2018-07-13,318.87,5866776.0000,315.58,319.5849,309.25
2018-07-16,310.1,7800454.0000,311.71,315.16,306.25
2018-07-17,322.69,6987782.0000,308.81,324.74,308.5
2018-07-18,323.85,5610085.0000,325.0,325.5,316.25
2018-07-19,320.23,5907116.0000,316.33,323.54,314.01
2018-07-20,313.58,5159831.0000,321.23,323.24,311.7093
2018-07-23,303.2,10974820.0000,301.84,305.5,292.8601
2018-07-24,297.43,9586186.0000,304.4209,307.7171,292.5452
2018-07-25,308.74,7031382.0000,296.74,309.62,294.5025
2018-07-26,306.65,4619567.0000,304.85,310.7,303.6411
2018-07-27,297.18,5694690.0000,307.25,307.6933,295.3404
2018-07-30,290.17,6799581.0000,295.9,296.1,286.13
2018-07-31,298.14,5055094.0000,292.25,298.32,289.07
2018-08-01,300.84,8768099.0000,297.99,303.0,293.0
2018-08-02,349.54,23159160.0000,328.44,349.99,323.16
2018-08-03,348.17,13646640.0000,347.81,355.0,342.53
2018-08-06,341.99,8536766.0000,345.46,354.98,341.82
2018-08-07,379.57,30596400.0000,343.84,387.46,339.1501
2018-08-08,370.34,24535420.0000,369.09,382.64,367.12
2018-08-09,352.45,16951800.0000,365.55,367.01,345.73
2018-08-10,355.49,11530510.0000,354.0,360.0,346.0
2018-08-13,356.41,10444920.0000,361.13,363.19,349.02
2018-08-14,347.64,6948511.0000,358.45,359.1995,347.1
2018-08-15,338.69,9073033.0000,341.906,344.49,332.14
2018-08-16,335.45,6045392.0000,339.91,342.28,333.82
2018-08-17,305.5,18895880.0000,323.5,326.77,303.53
2018-08-20,308.44,17380430.0000,291.704,308.5,288.2
2018-08-21,321.9,13147770.0000,310.61,324.79,309.0
2018-08-22,321.64,5935853.0000,320.87,323.88,314.67
2018-08-23,320.1,5138685.0000,319.14,327.32,318.1
2018-08-24,322.82,3592734.0000,320.7,323.85,319.4
2018-08-27,319.27,13062650.0000,318.0,322.435,308.81
2018-08-28,311.86,7639453.0000,318.41,318.88,311.19
2018-08-29,305.01,7410538.0000,310.27,311.85,303.69
2018-08-30,303.15,7210625.0000,302.26,304.6,297.72
2018-08-31,301.66,5367048.0000,302.0,305.3082,298.6
2018-09-04,288.95,8304571.0000,296.94,298.19,288.0
2018-09-05,280.74,7707342.0000,285.05,286.78,277.18
2018-09-06,280.95,7472756.0000,284.8,291.17,278.88
2018-09-07,263.24,22442310.0000,260.1,268.35,252.2548
2018-09-10,285.5,14232250.0000,273.26,286.03,271.0
2018-09-11,279.44,9161061.0000,279.47,282.0,273.55
2018-09-12,290.54,10002150.0000,281.44,292.5,278.6463
2018-09-13,289.46,6333281.0000,288.02,295.0,285.18
2018-09-14,295.2,6757652.0000,288.76,297.3256,286.52
2018-09-17,294.84,6866208.0000,290.04,300.87,288.13
2018-09-18,284.96,16494280.0000,296.69,302.64,275.5
2018-09-19,299.02,8264353.0000,280.51,300.0,280.5
2018-09-20,298.33,7332477.0000,303.56,305.98,293.33
2018-09-21,299.1,5038497.0000,297.7,300.58,295.37
2018-09-24,299.68,4834384.0000,298.48,302.9993,293.58
2018-09-25,300.99,4472287.0000,300.0,304.6,296.5
2018-09-26,309.58,7835863.0000,301.91,313.89,301.1093
2018-09-27,307.52,7337760.0000,312.9,314.96,306.91
2018-09-28,264.77,33597290.0000,270.26,278.0,260.555
2018-10-01,310.7,21714210.0000,305.77,311.44,301.05
2018-10-02,301.02,11699690.0000,313.95,316.84,299.15
2018-10-03,294.8,7982272.0000,303.33,304.6,291.57
2018-10-04,281.83,9638885.0000,293.95,294.0,277.67
2018-10-05,261.95,17900710.0000,274.65,274.88,260.0
2018-10-08,250.56,13371180.0000,264.52,267.7599,249.0
2018-10-09,262.8,12037780.0000,255.25,266.77,253.3
2018-10-10,256.88,12781560.0000,264.61,265.51,247.77
2018-10-11,252.23,8128184.0000,257.53,262.25,249.03
2018-10-12,258.78,7189257.0000,261.0,261.99,252.01
2018-10-15,259.59,6189026.0000,259.06,263.28,254.5367
2018-10-16,276.59,9501120.0000,265.7,277.375,262.24
2018-10-17,271.78,8636949.0000,282.4,282.7,265.8032
2018-10-18,263.91,5401871.0000,269.29,271.0,263.0
2018-10-19,260.0,9344764.0000,267.39,269.66,253.5
2018-10-22,260.95,5594855.0000,260.68,261.86,252.59
2018-10-23,294.14,18956210.0000,263.87,297.93,262.1
2018-10-24,288.5,19350450.0000,301.05,304.44,285.73
2018-10-25,314.86,20771670.0000,317.22,321.0,301.01
2018-10-26,330.9,27380220.0000,308.25,339.9,306.65
2018-10-29,334.85,14455150.0000,337.47,347.16,326.5
2018-10-30,329.9,9109120.0000,328.39,337.8999,322.26
2018-10-31,337.32,7600840.0000,332.54,342.0,329.1
2018-11-01,344.28,7980946.0000,338.26,347.84,334.725
2018-11-02,346.41,7799920.0000,343.74,349.2,340.91
2018-11-05,341.4,7820845.0000,340.5,343.955,330.14
2018-11-06,341.06,6751930.0000,339.07,348.8,336.09
2018-11-07,348.16,7366706.0000,343.34,351.18,340.8
2018-11-08,351.4,7080203.0000,348.5,357.5755,348.44
2018-11-09,350.51,5093456.0000,349.0,354.0,345.23
2018-11-12,331.28,6916965.0000,348.37,349.78,330.34
2018-11-13,338.73,5422756.0000,333.16,344.7,332.2
2018-11-14,344.0,5032083.0000,342.7,347.11,337.15
2018-11-15,348.44,4600130.0000,342.33,348.58,339.04
2018-11-16,354.31,7194458.0000,345.19,355.7,345.1201
2018-11-19,353.47,9698559.0000,356.34,366.75,352.88
2018-11-20,347.49,7991253.0000,341.75,349.8,333.55
2018-11-21,338.19,4677389.0000,352.0,353.1,337.3995
2018-11-23,325.83,4202642.0000,334.345,337.5,325.55
2018-11-26,346.0,7973119.0000,325.0,346.22,325.0
2018-11-27,343.92,6347004.0000,340.05,346.96,335.5
2018-11-28,347.87,4114038.0000,345.99,348.28,342.21
2018-11-29,341.17,3076026.0000,347.0,347.5,339.55
2018-11-30,350.48,5621104.0000,341.83,351.6,338.2648
2018-12-03,358.49,8295843.0000,360.0,366.0,352.0
2018-12-04,359.7,8430213.0000,356.05,368.68,352.0
2018-12-06,363.06,7828689.0000,356.01,367.38,350.76
2018-12-07,357.965,11484350.0000,369.0,379.49,357.65
2018-12-10,365.15,6575341.0000,360.0,365.98,353.12
2018-12-11,366.76,6298472.0000,369.91,372.1689,360.23
2018-12-12,366.6,5019725.0000,369.42,371.91,365.16
2018-12-13,376.79,7348168.0000,370.15,377.44,366.75
2018-12-14,365.71,6327625.0000,375.0,377.87,364.33
2018-12-17,348.42,7664832.0000,362.0,365.7,343.88
2018-12-18,337.03,7084887.0000,350.54,351.55,333.69
2018-12-19,332.97,8256374.0000,337.6,347.01,329.74
2018-12-20,315.38,9049389.0000,327.054,330.29,311.869
2018-12-21,319.77,7997219.0000,317.4,323.47,312.44
2018-12-24,295.39,5559913.0000,313.5,314.5,295.195
2018-12-26,326.09,8143102.0000,300.0,326.97,294.09
2018-12-27,316.13,8567385.0000,319.84,322.1717,301.5
2018-12-28,333.87,9918777.0000,323.1,336.24,318.41
2018-12-31,332.8,6294298.0000,337.79,339.21,325.26
2019-01-02,310.12,11611270.0000,306.1,315.13,298.8
2019-01-03,300.36,6948577.0000,307.0,309.4,297.38
2019-01-04,317.69,7382755.0000,306.0,318.0,302.73
2019-01-07,334.96,7542338.0000,321.72,336.74,317.7508
2019-01-08,335.35,6994427.0000,341.96,344.01,327.02
2019-01-09,338.53,5426618.0000,335.5,343.5025,331.47
2019-01-10,344.97,6049621.0000,334.4,345.39,331.79
2019-01-11,347.26,5035078.0000,342.09,348.41,338.77
2019-01-14,334.4,5232690.0000,342.38,342.5,334.0
2019-01-15,344.43,6047890.0000,335.0,348.8,334.5
2019-01-16,346.05,4677227.0000,344.78,352.0,343.5
2019-01-17,347.31,3661162.0000,346.21,351.5,344.15
2019-01-18,302.26,24079260.0000,323.0,327.1297,299.7301
2019-01-22,298.92,12052130.0000,304.82,308.0,295.5
2019-01-23,287.59,12513080.0000,292.5,294.5,281.69
2019-01-24,291.51,7990911.0000,283.03,293.68,279.2831
2019-01-25,297.04,7102781.0000,294.39,298.5195,289.55
2019-01-28,296.38,6409477.0000,292.91,297.46,287.75
2019-01-29,297.46,4602933.0000,295.27,298.5566,291.8
2019-01-30,308.77,10594040.0000,300.45,309.0,298.49
2019-01-31,307.02,12545190.0000,301.0,311.5636,294.0
2019-02-01,312.21,7263618.0000,305.42,316.1,303.5
2019-02-04,312.89,7344076.0000,312.98,315.3,301.88
2019-02-05,321.35,6734739.0000,312.49,322.44,312.2494
2019-02-06,317.22,5031368.0000,319.59,324.24,315.624
2019-02-07,307.51,6511830.0000,313.3,314.7,303.0
2019-02-08,305.8,5835078.0000,306.83,307.445,298.5
2019-02-11,312.84,7114012.0000,311.6,318.6,310.5
2019-02-12,311.81,5485419.0000,316.2,318.19,309.62
2019-02-13,308.17,5130398.0000,312.35,312.75,305.57
2019-02-14,303.77,5190887.0000,303.38,306.77,301.0
2019-02-15,307.88,3895815.0000,304.5,308.0,303.9
2019-02-19,305.64,4120520.0000,306.56,311.5442,305.47
2019-02-20,302.56,7132969.0000,304.41,306.3,299.0
2019-02-21,291.23,8880830.0000,301.81,303.2399,290.5
2019-02-22,294.71,5731380.0000,294.49,296.5,292.1
2019-02-25,298.77,6213701.0000,297.91,302.9044,297.0005
2019-02-26,297.86,8571609.0000,292.22,302.01,288.7701
2019-02-27,314.74,11144100.0000,301.78,316.295,300.55
2019-02-28,319.88,9666224.0000,318.92,320.0,310.81
2019-03-01,294.79,22848750.0000,306.94,307.13,291.9
2019-03-04,285.36,17068890.0000,298.12,299.0,282.78
2019-03-05,276.54,18729800.0000,282.0,284.0,270.1
2019-03-06,276.24,10319370.0000,276.48,281.5058,274.39
2019-03-07,276.59,9410697.0000,278.84,284.7,274.25
2019-03-08,284.14,8805772.0000,276.91,285.59,275.89
2019-03-11,290.92,7372298.0000,283.52,291.28,280.5
2019-03-12,283.36,7488037.0000,286.49,288.07,281.06
2019-03-13,288.96,6817854.0000,283.9,291.99,282.7
2019-03-14,289.96,7048138.0000,292.45,295.39,288.29
2019-03-15,275.43,14757360.0000,283.51,283.7244,274.4
2019-03-18,269.49,10264960.0000,276.0,278.05,267.3
2019-03-19,267.47,11774330.0000,267.5,273.3,263.46
2019-03-20,273.6,6881976.0000,269.69,274.97,266.3
2019-03-21,274.02,5930925.0000,272.6,276.45,268.45
2019-03-22,264.53,8721950.0000,272.58,272.8,264.0
2019-03-25,260.42,10205080.0000,259.71,263.18,254.46
2019-03-26,267.77,7341868.0000,264.44,270.26,264.43
2019-03-27,274.83,8752384.0000,268.75,275.37,268.1838
2019-03-28,278.62,6764921.0000,277.16,280.33,275.1
2019-03-29,279.86,5980355.0000,278.7,280.16,274.5
2019-04-01,289.18,8093134.0000,282.62,289.2,281.281
2019-04-02,285.88,5427184.0000,288.3,289.44,283.88
2019-04-03,291.81,7916650.0000,287.32,296.17,287.17
2019-04-04,267.78,23680170.0000,261.89,271.2,260.59
2019-04-05,274.96,13022740.0000,269.86,276.1,266.11
2019-04-08,273.2,10364600.0000,277.69,281.16,270.44
2019-04-09,272.31,5893247.0000,271.65,275.0,269.61
2019-04-10,276.06,7045034.0000,276.74,278.38,272.8925
2019-04-11,268.42,9781294.0000,268.3,270.5,265.6
2019-04-12,267.7,6735386.0000,270.22,271.95,266.83
2019-04-15,266.38,10032490.0000,268.63,268.88,258.63
2019-04-16,273.36,7266504.0000,265.75,275.0,264.72
2019-04-17,271.23,5118011.0000,274.75,274.79,268.535
2019-04-18,273.26,5861478.0000,271.23,274.84,269.75
2019-04-22,262.75,12101690.0000,269.0,269.68,262.48
2019-04-23,263.9,10909350.0000,260.15,265.6,255.75
2019-04-24,258.66,9657061.0000,263.85,265.32,258.0
2019-04-25,247.63,21823380.0000,255.0,259.0,246.07
2019-04-26,235.14,22151160.0000,246.5,246.68,231.13
2019-04-29,241.47,16686620.0000,235.86,243.98,232.17
2019-04-30,238.69,9446965.0000,242.06,244.21,237.0
2019-05-01,234.01,10704350.0000,238.85,240.0,231.5
2019-05-02,244.1,18159340.0000,245.52,247.13,237.72
2019-05-03,255.03,23706770.0000,243.86,256.61,243.49
2019-05-06,255.34,10833940.0000,250.02,258.3499,248.5
2019-05-07,247.06,10131410.0000,256.8,257.21,245.1
2019-05-08,244.84,6176440.0000,246.94,250.599,244.2
2019-05-09,241.98,6711382.0000,242.0,243.68,236.9434
2019-05-10,239.52,7008336.0000,239.75,241.99,236.02
2019-05-13,227.01,10834800.0000,232.01,232.47,224.5
2019-05-14,232.31,7252412.0000,229.3,234.5,228.0
2019-05-15,231.95,7295976.0000,229.32,232.44,225.25
2019-05-16,228.33,7483273.0000,229.49,231.0,226.5
2019-05-17,211.03,17786670.0000,221.96,222.24,208.92
2019-05-20,205.36,20526200.0000,202.8,206.0,195.25
2019-05-21,205.08,18003900.0000,197.76,207.4,196.04
2019-05-22,192.73,18685190.0000,199.1,203.94,191.78
2019-05-23,195.49,26547140.0000,194.34,199.465,186.22
2019-05-24,190.63,14136570.0000,199.83,199.98,188.7505
2019-05-28,188.7,10312900.0000,191.2,195.0,187.85
2019-05-29,189.86,11968640.0000,187.1,192.39,185.0401
2019-05-30,188.22,7926475.0000,188.75,192.255,187.02
2019-05-31,185.16,10406730.0000,185.1,189.9204,184.1
2019-06-03,178.97,13064410.0000,185.51,186.68,176.9919
2019-06-04,193.6,13807520.0000,181.1,193.98,179.61
2019-06-05,196.59,13510760.0000,198.68,201.2782,191.8486
2019-06-06,205.95,20242150.0000,204.44,211.0,201.8
2019-06-07,204.5,16003530.0000,205.0,210.8438,203.499
2019-06-10,212.88,10585040.0000,210.25,216.94,209.01
2019-06-11,217.1,11653540.0000,219.144,220.9,213.5
2019-06-12,209.26,15197540.0000,222.95,223.38,209.0
2019-06-13,213.91,8168260.0000,210.38,214.9,207.5103
2019-06-14,214.92,7433402.0000,211.25,216.65,210.4
2019-06-17,225.03,12316800.0000,215.48,227.0,214.27
2019-06-18,224.74,12715790.0000,228.72,234.74,222.56
2019-06-19,226.43,6575135.0000,225.11,227.77,221.06
2019-06-20,219.62,11863460.0000,223.0,226.9,216.35
2019-06-21,221.86,8202078.0000,216.22,222.18,215.5
2019-06-24,223.64,5750771.0000,223.24,225.86,221.02
2019-06-25,219.76,6182071.0000,224.39,225.34,219.49
2019-06-26,219.27,8507208.0000,220.31,227.23,218.1
2019-06-27,222.84,6339710.0000,219.45,222.9,217.35
2019-06-28,223.46,6851384.0000,220.99,225.17,220.8
2019-07-01,227.17,8237964.0000,230.21,233.0995,226.28
2019-07-02,224.55,9259027.0000,228.89,229.15,222.22
2019-07-03,234.9,14201150.0000,239.39,241.57,234.51
2019-07-05,233.1,7065738.0000,234.57,235.45,230.8
2019-07-08,230.34,5880542.0000,231.24,232.25,228.66
2019-07-09,230.06,6190835.0000,228.97,231.0,227.28
2019-07-10,238.92,9145736.0000,234.15,238.94,233.14
2019-07-11,238.6,7514430.0000,238.14,241.5,235.8
2019-07-12,245.08,9200521.0000,239.75,245.38,239.71
2019-07-15,253.5,11000090.0000,248.0,254.42,244.86
2019-07-16,252.38,8148989.0000,249.3,253.53,247.9325
2019-07-17,254.86,9764727.0000,255.67,258.31,253.35
2019-07-18,253.54,4764483.0000,255.05,255.75,251.885
2019-07-19,258.18,7048410.0000,255.69,259.96,254.62
2019-07-22,255.68,6846273.0000,258.75,262.155,254.1911
2019-07-23,260.17,5023121.0000,256.71,260.48,254.5
2019-07-24,264.88,11072840.0000,259.17,266.07,258.1601
2019-07-25,228.82,22418250.0000,233.5,234.5,225.5501
2019-07-26,228.04,10027700.0000,226.92,230.26,222.25
2019-07-29,235.77,9273331.0000,227.09,235.94,226.0325
2019-07-30,242.26,8109014.0000,232.9,243.36,232.18
2019-07-31,241.61,9178208.0000,243.0,246.68,236.6501
2019-08-01,233.85,8259516.0000,242.65,244.51,231.77
2019-08-02,234.34,6136481.0000,231.35,236.27,229.23
2019-08-05,228.32,7028279.0000,229.6,231.3673,225.775
2019-08-06,230.75,5564200.0000,231.88,232.5,225.75
2019-08-07,233.42,4776500.0000,226.5,233.5688,225.8
2019-08-08,238.3,5274349.0000,234.45,239.8,232.65
2019-08-09,235.01,3898244.0000,236.054,238.96,233.81
2019-08-12,229.01,4663937.0000,232.99,235.77,228.75
2019-08-13,235.0,4868998.0000,228.81,236.0,227.55
2019-08-14,219.62,9562591.0000,231.21,231.5,216.69
2019-08-15,215.64,8231952.0000,220.86,221.56,211.55
2019-08-16,219.94,5207376.0000,216.66,222.24,216.02
2019-08-19,226.83,5311748.0000,224.21,227.83,221.7
2019-08-20,225.86,4170527.0000,227.62,229.09,224.54
2019-08-21,220.83,7799744.0000,222.01,223.22,217.6
2019-08-22,222.15,6564964.0000,222.8,225.4,218.22
2019-08-23,211.4,8559704.0000,219.97,221.17,211.0
2019-08-26,215.0,5054414.0000,213.6,215.02,211.54
2019-08-27,214.08,5420727.0000,215.74,218.8,212.03
2019-08-28,215.59,3238625.0000,213.69,217.25,212.31
2019-08-29,221.71,5183104.0000,219.0,223.4,218.0
2019-08-30,225.61,9327775.0000,229.15,232.44,224.213
2019-09-03,225.01,5360546.0000,224.08,228.95,223.16
2019-09-04,220.68,5768696.0000,226.89,228.46,219.205
2019-09-05,229.58,7403322.0000,222.5,229.8,220.85
2019-09-06,227.45,4189372.0000,227.2,229.64,225.17
2019-09-09,231.79,4802669.0000,230.0,233.76,229.23
2019-09-10,235.54,4883714.0000,230.8,235.54,228.94
2019-09-11,247.1,10042780.0000,237.38,248.1741,236.0
